Genomic Distance,Column1,10th,11th,12th,13th,14th,15th,16th,17th,18th,this work- Trajectories,2nd,3rd,4th,5th,6th,7th,8th,9th,avee,avee1
"9,088",4706551.331174888,1.31445441112284,0.7752032335291045,1.3086185948526867,1.1090744246736173,0.9520261119954397,1.3195408902804266,1.3187419718390736,0.8488357227616378,0.7084272870382258,0.8759312273973515,0.9571377081612513,0.839355308094064,0.9593706767711853,0.855356628296885,0.7997566163809849,1.0177195487300932,1.158826466616692,1.95638,1.899483125,1.930827778
"9,206",4729030.694394728,1.3155538120627073,0.7738771230506097,1.3119023511320393,1.1113762023061835,0.9496982733052429,1.3105251189465204,1.3199042254734692,0.8461935792550673,0.7084592392438994,0.8750215751667499,0.9568746670234827,0.841428851591521,0.9548462534896788,0.8573518435913542,0.8063224920943936,1.0174483495709568,1.16119245637419,1.97107,1.92859,1.946606111
"9,324",4750917.231673878,1.3176364038923258,0.7749958913687864,1.3134335808512165,1.1127102987185544,0.9471426268915526,1.3015298016592771,1.320769450512299,0.8453719744745817,0.7104536527794351,0.8728100900271295,0.9572469906898422,0.8425311567403321,0.9519381354757572,0.8576170651482035,0.8121979793667684,1.0171217922739026,1.1629541863484465,1.98412,1.954942308,1.96248
"9,442",4774072.03715628,1.318161395199555,0.7775634970379542,1.3139453721576049,1.112808247870169,0.944503579239913,1.2918988998549585,1.3230856132991906,0.8433534493097947,0.7125516286953204,0.8721127395469694,0.9575135584707011,0.8433559532568105,0.9497173019870753,0.8602018265702096,0.8177763939387936,1.0166247070902532,1.163894613044509,1.99632,2.033372727,1.977682778
"9,560",4800198.869104195,1.317875219952052,0.7799046132916643,1.3160936747579823,1.1141733046259932,0.9401023157974165,1.282922315113594,1.3268124515084707,0.8403270855292239,0.7140183351317649,0.8714225399767719,0.9569486766485655,0.8425741057540739,0.9483830329868435,0.861296526000209,0.822821077801811,1.0154537271569433,1.1664165199811694,2.01153,1.999407273,1.991505
"9,678",4827345.69161639,1.3181992584779625,0.780806035834265,1.3197615668767488,1.1155891599964813,0.93385451086766,1.2729623417432356,1.3288980985941747,0.8367937838512791,0.7167967561461535,0.8719885044584849,0.9559617690752871,0.8408566027626582,0.9487247100726108,0.8611562483977535,0.8273994626717472,1.016205124269839,1.169961232894807,2.02649,2.092236923,2.004753889
"9,796",4855607.817147437,1.3209412272019334,0.7809115090789235,1.3233661629576279,1.1161354358863285,0.927598249153847,1.2624454382065027,1.3300859791690522,0.8338321623877113,0.71776914085282,0.874601030933382,0.9542711196614376,0.8394904365570822,0.949384351732907,0.859737275808809,0.8324872065661123,1.0176664126789088,1.1731608802677524,2.04176,2.0496625,2.017391111
"9,914",4886047.975956702,1.3241672014741876,0.7797001956158066,1.3263959321810936,1.115464324827787,0.9191421383153084,1.2503473068364974,1.3323578017187703,0.8302092178277185,0.7194911153648159,0.878941530806619,0.9521733676165447,0.8397139829890939,0.950089301745973,0.8589235596712117,0.8386946251029405,1.0197508145814405,1.1763140097119824,2.0561,2.054098462,2.028977222
"10,032",4917704.928301106,1.3275234948076815,0.7777108050548263,1.329843220795423,1.1149688624424001,0.9115813464885223,1.2398145046045046,1.334483854102439,0.8259587249796569,0.7208835096102463,0.8811849246054081,0.9492493923957622,0.8404274415746572,0.9507599836799395,0.8584212273609666,0.8438549108897653,1.0235236149063505,1.1794581301794922,2.07036,2.049045833,2.039915
"10,150",4949827.018850159,1.3313258429260941,0.7773720617664612,1.331302455564513,1.1141008328459747,0.9052250077259374,1.228006057427314,1.3376162306297417,0.8227419347825242,0.7225942174060712,0.8836372149218589,0.9460877014728326,0.8406422828051445,0.9512919901698172,0.8598744133505842,0.8459637460257418,1.0277710882622217,1.1819338158933876,2.08423,2.171073333,2.050516111
"10,268",4983344.7094386695,1.3344742002077763,0.7776506236574876,1.3336209904824956,1.1128460482980536,0.8975807953724243,1.2171287849301389,1.3411469429230325,0.819813075145553,0.7249459659588823,0.8843037265055913,0.9417661305486743,0.8409715305385632,0.9537353782316289,0.8605918606384075,0.8474274248068766,1.032604219196188,1.1847846936214885,2.09737,2.125997333,2.060403333
"10,386",5016423.635477353,1.3374996781044999,0.7776543061444435,1.3359743602806466,1.111865726359924,0.8902987680539853,1.2054410225204828,1.3458646706573416,0.8181746398558591,0.7265168803734476,0.8825097259181245,0.9382274560672863,0.8421438844992014,0.9550754859688334,0.8618678960232019,0.8477331294496201,1.0368543400146357,1.1881677545191998,2.11357,2.069320667,2.070359444
"10,504",5047998.735484613,1.3406935795435913,0.7767520127708609,1.3370661234817127,1.1128068046574675,0.8821519101791555,1.192985438265029,1.349410742215739,0.8179055464485168,0.729566526338178,0.8803804071427086,0.9355786754945856,0.844340258354307,0.9566147161328363,0.8659166314693956,0.8472774892877907,1.0389642249928215,1.190019310801019,2.13009,2.07151,2.080785
"10,622",5079480.313423622,1.3444450043144507,0.7745343966556394,1.3381909588082315,1.1150925470659958,0.8730962105778852,1.181422807888299,1.3521961355935712,0.8184207733218692,0.7321394714679846,0.8782149440318826,0.9318253339759972,0.84610209596414,0.9574391160931044,0.8696568449162422,0.8465046296741793,1.0420787684578043,1.1924590624317772,2.14905,2.13692,2.091119444
"10,740",5111576.563319688,1.3481177909734197,0.772892350619001,1.340018144287593,1.116120532127173,0.8656946678290448,1.1686339152636522,1.3543900793492643,0.8185079075374094,0.7329399944328115,0.8755962153963265,0.9292857735804272,0.8498751775596252,0.9594805602329126,0.8727376736306899,0.8449547157014314,1.0445616341204689,1.1944721909897091,2.16971,2.115333636,2.101073889
"10,858",5146025.842464744,1.353269094567891,0.7714886650887338,1.3412791946264258,1.117668250641542,0.8599862640012861,1.1549179068002373,1.3568798822406922,0.8164007030949023,0.7340454705020537,0.8711258677011099,0.9264808969019395,0.8546316454380338,0.9619992136693888,0.8763174837202815,0.8444189070291579,1.046514278879519,1.1963352800333635,2.18733,2.117816667,2.109938889
"10,976",5181941.956444851,1.3571396769003192,0.7717953112689044,1.3415370757607774,1.118811902606231,0.8553579670710868,1.1420800999779344,1.3587489174412877,0.8147118011085925,0.7373669740312911,0.8658219795899732,0.9241976013630745,0.8591831220708845,0.9638752640656705,0.8785286138081619,0.8440005671500611,1.048281644232507,1.1985825373214303,2.20273,2.188971333,2.118105556
"11,094",5217210.714602585,1.3609523334454676,0.7723948948318771,1.3420199256077625,1.119261067077223,0.8503502085523925,1.1303899462506475,1.3614830609530917,0.8140387391265616,0.7409413994370798,0.8618691287293233,0.9228103712000151,0.8617271985346581,0.9660154529419636,0.8798309010738912,0.8429169227919916,1.0497679221844631,1.2000042319442683,2.21727,2.137254286,2.126404444
"11,212",5251442.637625604,1.364790113894156,0.7731398728896912,1.3424211874694159,1.120682325513697,0.8454694097323159,1.1187828048848527,1.365520105274854,0.8136040958704763,0.7461550988387133,0.8579067480120703,0.9190191199096374,0.8643601967050418,0.9693098961590718,0.8814026165203562,0.8414103381843826,1.0488043050088476,1.201727545195194,2.23006,2.163770833,2.135013333
"11,330",5287068.5478186505,1.3672372971432654,0.7747625375944996,1.3441485368977315,1.1194039439372434,0.8416958878735669,1.1066992339213204,1.3699805032477348,0.8134063824376867,0.7525207908299215,0.8538118667334175,0.9155146610215615,0.8676657879962336,0.9732303026873838,0.8832078503874256,0.8375351793341108,1.0482959628217863,1.2034950325285347,2.24146,2.130271818,2.142945556
"11,448",5322419.318202077,1.3692587620461256,0.7782776235020911,1.3460599356516376,1.116421467311218,0.840300773667794,1.0939909088622113,1.3740933078601165,0.8104977222830676,0.7609950208577037,0.8490013329198923,0.9124012216573717,0.871209981151175,0.978932731083713,0.8837982048373844,0.8325754935900536,1.0487652781334829,1.2050235178484,2.25099,2.1081475,2.150882778
"11,566",5359285.946247333,1.3719443391563628,0.783006193878826,1.3489901569721345,1.1141122799904362,0.8419113192647801,1.080015293620987,1.3802981440826567,0.80674517801846,0.7684922632299744,0.8456524785075576,0.9083114223894088,0.8730133795739685,0.9835951076798186,0.8849708952254984,0.8270205243861732,1.0477441860370675,1.2059479140180815,2.25735,2.206215,2.158123333
"11,684",5396451.0376682505,1.3754322716078817,0.7850921439384849,1.350266096809797,1.113395231683777,0.8452292839558537,1.0656310507491884,1.3851400368167823,0.8029071088370079,0.7777332893136388,0.8401736365831021,0.9066342880571068,0.874420223692052,0.9860021515814917,0.8873043629701164,0.8228305150461184,1.0485073273090348,1.204721354819976,2.26461,2.155753846,2.165126667
"11,802",5434222.917485461,1.3781824174899606,0.7866150160034738,1.3520390460863185,1.1123726753986063,0.8483541448371044,1.0525025212560124,1.3890989992648208,0.80017140634276,0.7853889074281017,0.8342247431030598,0.9064764840029206,0.8762629369089328,0.9885983009936946,0.8880024577477331,0.818435910569177,1.050087450631004,1.2050485188757745,2.26984,2.233164286,2.171791667
"11,920",5472095.80356495,1.3805404875264815,0.7896775623261638,1.3533553928887994,1.1115661460342081,0.8504465289937931,1.0378693639450793,1.3921450680105287,0.7963807215427259,0.7941705328935774,0.8293036193264337,0.9062828449300556,0.8775325226437054,0.9928776028133596,0.8902651500577141,0.8118773562032782,1.0522772129814508,1.2051805867836551,2.27615,2.169968462,2.178324444
"12,038",5509851.484112088,1.3822939817051902,0.7901194447658585,1.3547639680667076,1.1112670599784844,0.853678417101153,1.0240992225586762,1.3938732477736355,0.7928938941612875,0.8036799350951882,0.8254672649952387,0.905641475574216,0.8788485619517072,0.9963775693062998,0.8930309111615348,0.8050490247261952,1.0555000526645264,1.2055005439527846,2.28144,2.381462,2.184813889
"12,156",5549490.358016696,1.3832959105146054,0.7908067950924196,1.3566041789831587,1.109679717328594,0.8568762874267174,1.0103204154771077,1.395014086742788,0.7912047224030709,0.8148868689579432,0.8205163236004351,0.9047056034518839,0.8811594823096381,0.9985894057147824,0.8963870350484311,0.7973525256338536,1.0580426129192013,1.2075174974571112,2.28479,2.219178824,2.190489444
"12,274",5589745.611200306,1.3830409339912657,0.790388294308202,1.3590554299107236,1.10908306612748,0.8613659746754027,0.9976554415113789,1.3972854886578432,0.7898288942022895,0.8228394985963576,0.8161774272863689,0.9041333334792777,0.8838322889531359,1.0028987326950733,0.8993325233299236,0.7900141084993294,1.0619479081186913,1.2066193811007138,2.28416,2.246280769,2.195824444
"12,392",5630361.362941471,1.3855270980896341,0.7895818070654541,1.3619426733633244,1.1067449579915363,0.8641928186073636,0.9845538803790996,1.4000474889528367,0.788010505287529,0.829181732380154,0.8133799822558182,0.9028033786745182,0.8858617572923124,1.0055645850154733,0.9044927750093598,0.783683584833194,1.067929521914405,1.2051494605863846,2.28196,2.366067273,2.200942222
"12,510",5669272.4486508295,1.3883103754154995,0.7890893149767367,1.3621675996414908,1.1070544522371872,0.8680300285147777,0.9706460948316671,1.4023853493945018,0.7872954897545498,0.8350944121209009,0.8099527997083549,0.8984560643006375,0.8886731219177337,1.0086418562565265,0.9105641302481348,0.778905712526996,1.0732654362502836,1.2042844726735544,2.27802,2.350305385,2.20665
"12,628",5705687.440123277,1.3891011754177898,0.7883816508200358,1.3620423179518473,1.1077619647469894,0.8718040888154612,0.9558153525277359,1.4055062709934762,0.7891776103104156,0.8414562088432314,0.8064855472663851,0.8940201336503958,0.8906280462917817,1.0103521053251292,0.9165428101525677,0.7756349323431675,1.0779503310097476,1.2035002850119654,2.27667,2.2325275,2.213247778
"12,746",5744211.0364952525,1.3887041309935526,0.7882613629177269,1.3613544560919046,1.110329511448985,0.8758808495906364,0.9408200346811406,1.4085640892952394,0.7905469586095256,0.8477923517852392,0.8024654700039173,0.8881927241412803,0.8925156731712673,1.0111741799989218,0.9229919585011818,0.775254554077792,1.081013795145646,1.2041492322465979,2.27335,2.331511538,2.218964444
"12,864",5784019.878097153,1.387169793701554,0.787360813914825,1.3618480343463606,1.11249454792066,0.8804434748162316,0.9249280030822782,1.412388403234954,0.7924917386849958,0.8542317250436117,0.8005654794507858,0.8820079828408,0.8928269848285935,1.011598532636069,0.9274774162600514,0.7770367659061257,1.0843974662018774,1.2049154106362763,2.26874,2.296037857,2.224093333
"12,982",5821180.756349208,1.3849753498969797,0.782526435266694,1.3612291563284793,1.1140792135502005,0.8885923127643357,0.9106075978572244,1.4151159483928581,0.7943962486599174,0.8599812700259374,0.79997733652067,0.877274596111465,0.8937587808587084,1.0133727442818559,0.9326643104084216,0.7779161749389957,1.08803607181245,1.2040602349665508,2.26447,2.249372143,2.230166111
"13,100",5857607.194117511,1.383691051559217,0.779503230507967,1.361419983846511,1.1147132183901278,0.8984128642613929,0.8953534258397212,1.417713187513492,0.7945054761476762,0.865084313591798,0.7997892044252601,0.8728721247908016,0.8945773446767663,1.0135649961398663,0.9382788061188938,0.7765021932892553,1.0933621047070754,1.2031137246277133,2.26142,2.287800769,2.236442222
"13,218",5896501.29222888,1.3836561606935016,0.7756801594022849,1.3609600346592758,1.1145823394866534,0.9117885695801994,0.8780587295863858,1.4217069510677307,0.7945549480152485,0.8684655193719952,0.8011377817496945,0.8707749205634688,0.8967205923926531,1.0126588312354645,0.9424295150705553,0.7738236923368209,1.0975548628874439,1.2021107465472725,2.25671,2.350163333,2.241702222
"13,336",5934362.771209145,1.3827364186759445,0.7722080180529114,1.3609778942297222,1.1149336841266702,0.9235026193257349,0.8619744793782099,1.425275685382499,0.795004987859358,0.8709830093198336,0.8040054519763199,0.8683785473770459,0.8975212687819326,1.0114129971203774,0.9480511212242471,0.7685406651088046,1.1012859659916256,1.200815644337168,2.25959,2.310000667,2.247301111
"13,454",5970937.432316303,1.3813776058809977,0.7690345917934935,1.36003202225183,1.1158364116707475,0.9348291570640933,0.8476359510972269,1.4290537463270765,0.7965505535890504,0.8721399824264975,0.8068007536447501,0.867310167954642,0.8968146883246814,1.0097864447050744,0.9540223041093533,0.7644450313515978,1.1047679535330766,1.1983300023584806,2.26233,2.233495,2.253297778
"13,572",6011659.571602926,1.3811739823575246,0.7658512837887679,1.3588509159311195,1.1159601564858632,0.9458757451428977,0.8323192566539706,1.4339668717527916,0.7965607662894627,0.874103565748111,0.8097322431368186,0.8671835729264088,0.895882487052177,1.0081087283215437,0.9589547026726267,0.7595342879625115,1.109550637638093,1.1965933787588445,2.26298,2.361928182,2.257662778
"13,690",6056306.066422133,1.379164119954258,0.7640705110579087,1.360306392323685,1.1133235993459996,0.9575382751369446,0.8161838021763704,1.437407140174023,0.7967675013673059,0.8744959831061596,0.8102011258907712,0.8689074002303192,0.8928279445628082,1.0067136459773864,0.9651683791664846,0.7540366190416476,1.1163492387125307,1.1967132682945258,2.26557,2.262806667,2.260503333
"13,808",6105024.378504472,1.376370603085643,0.7636526005802889,1.359654679094079,1.111278509453791,0.9679438734250545,0.8005181654003398,1.4413980197267113,0.796777498803596,0.874236182792598,0.8109639235378445,0.8720640075759415,0.888353064004596,1.0043933176394926,0.9699634552516226,0.746293960687364,1.125603193919867,1.200996111600945,2.26607,2.284003846,2.261792778
"13,926",6158274.23648499,1.3747888577246783,0.7646653250198517,1.3590606560855365,1.108502495173037,0.9781046980632804,0.7872628219315289,1.44534145337768,0.7929934817352824,0.8739099308771067,0.8141160089776591,0.8761549830992428,0.8813386763660389,1.0005955454579394,0.9728946256144514,0.7378892994597273,1.1351935391344499,1.2054651667954355,2.27067,2.290735294,2.261412778
"14,044",6210806.46712986,1.3733500436668689,0.7639702035174022,1.3583152450806386,1.1054521308285215,0.9904143056237881,0.7738770811445506,1.4467280487077796,0.7894033840825718,0.8737472588860146,0.8181953183225634,0.8812195562465919,0.8782046636145199,0.99476187441922,0.9767706773345874,0.7272912060715947,1.1435629788915171,1.2088060566099657,2.28007,2.483143636,2.261284444
"14,162",6261786.165245822,1.370667727535883,0.7637571341402084,1.3580852813706572,1.1029318095902363,1.0024669614996236,0.7601944757690433,1.4475378205329994,0.7878545831373109,0.8735484741784749,0.8246879638968435,0.8846537401355193,0.8723854030118448,0.9896320727542298,0.9779404278619199,0.7164472554164956,1.1507049737964532,1.216200804177437,2.29035,2.297779167,2.261718889
"14,280",6309373.0212503085,1.3687178741394908,0.7631184685380631,1.3593919470866618,1.1018523991248514,1.0128771599080058,0.7480180471361882,1.4487309162779636,0.7856387892170581,0.8729758674623683,0.829408508314897,0.8864677345546599,0.8640862010675723,0.9858912472176672,0.9788516271217245,0.7068960866986987,1.1574685244301073,1.2215073776498675,2.30948,2.219177857,2.263362778
"14,398",6360898.923596759,1.3662631095666602,0.76294823292865,1.3608124697870756,1.1008722108845892,1.0200828022814181,0.7357798771211576,1.4522855117610696,0.7821928217098958,0.8750084251545208,0.8326468728421803,0.8883841385020995,0.8571161704186986,0.9833273393643983,0.9776888299097163,0.6982225849139209,1.163202458778685,1.226983368746787,2.32797,2.219042667,2.263579444
"14,517",6408139.163531037,1.3638082299757759,0.7637341478802727,1.3627364371252328,1.099786901321974,1.0247453717081552,0.7250165955244392,1.453913972703428,0.7794942261714488,0.8766351493931469,0.8377582345883337,0.8901859765047595,0.8480385376627303,0.9803636456396639,0.9774531483901393,0.6909799742156485,1.169476531494374,1.2293237158846442,2.35305,2.446244167,2.265322222
"14,635",6451896.565603226,1.361176287642157,0.7661658279792288,1.3640692889720512,1.098284645615638,1.0274091239172083,0.7161105682168987,1.4547633037475753,0.7765975170578904,0.8786081943233741,0.8412891942338941,0.8944561057072494,0.8378848919916221,0.9772563533878897,0.9769286933748936,0.6843530524325705,1.1752116328543751,1.2312518758808628,2.38215,2.371441538,2.268247778
"14,753",6496853.92533459,1.3600763839200785,0.7706006105334026,1.3650008445310684,1.0947046704165804,1.0295431328229725,0.7054459046547985,1.4543984779626373,0.775877212179691,0.8812649647753706,0.8463602063899325,0.8985445438462192,0.8240404465757504,0.974882402301953,0.9764619870502951,0.675731065437172,1.1800388120055874,1.2335608024278277,2.41917,2.188076667,2.270714444
"14,871",6540890.453539757,1.3602901594464298,0.7776993306892797,1.3647995905651529,1.0902297966049976,1.0328006666207983,0.6939735879597819,1.454999482390328,0.7736797678215557,0.8822828255874391,0.851040352266157,0.9001396872960948,0.8121430239295384,0.9740670684314199,0.9743251701968222,0.6679103511384146,1.1831932956285607,1.2361578405132154,2.45999,2.356879167,2.273467222
"14,989",6593186.672402673,1.3615589554494212,0.7857295804314399,1.3670319992726763,1.0858915761670904,1.0362801418813536,0.6846190671395324,1.453524656875937,0.7695910006724404,0.8818911527996525,0.8547685204423984,0.898728550676104,0.800978832482769,0.9747233913442266,0.9715416232804566,0.6580792025485368,1.1876450823669842,1.2396978287572937,2.49953,2.292657143,2.273331667
"15,107",6645096.258659301,1.36196852332405,0.7919754795488803,1.371585206445797,1.0817148763587214,1.0388823011041328,0.678773273639662,1.4506477567994405,0.7654734177450657,0.8829282812764718,0.8596987555711663,0.8978301028200577,0.7900121210080421,0.9767320881984136,0.9668245692834063,0.649409539456612,1.188724330874091,1.2446828966045225,2.53232,2.086398462,2.273345556
"15,225",6692141.693944448,1.3627295085222257,0.799242461876282,1.3768271308631748,1.0779583735667904,1.038941505588647,0.6722982179913224,1.4479949263333918,0.7613310461464853,0.8868677100820498,0.8646352647497927,0.8976883807843405,0.7794607219438915,0.9780100271718174,0.9630371638746871,0.6400986479105447,1.1877868719979485,1.2475949405973785,2.56892,2.297223333,2.274996667
"15,343",6740979.339724547,1.36260483102912,0.8042303600344004,1.3846485987001502,1.0747279481629897,1.0373410774877958,0.6685866455015653,1.4445191318151922,0.7574037194679067,0.88892521979113,0.8706877925408624,0.8947718261623961,0.7702265238116158,0.9792181512261561,0.9582151610177747,0.6329657219517566,1.1868313260779366,1.2504877052469938,2.60663,2.26336,2.276019444
"15,461",6789400.400395958,1.3606181662800219,0.8091254428276747,1.3903533755277702,1.0698299551710255,1.033327038826547,0.6655840601065431,1.4426668360156893,0.7524768387285687,0.8914984656785936,0.8789659038384142,0.8897537496212043,0.7617317374506661,0.981420920921926,0.9567528976192361,0.6288173642733452,1.1858027591535778,1.2508498735211018,2.64611,2.408928333,2.277167222
"15,579",6837030.781253491,1.3576039574620014,0.812000619965258,1.3955278916885752,1.0669674426951807,1.027660530756458,0.6637546214703712,1.4403045918845998,0.7480575145192927,0.8923395046556625,0.8865864297983788,0.8844033552527676,0.755485423158116,0.9846163209619226,0.9565489662594986,0.6259132521278569,1.1845281857313652,1.2509662032064968,2.68474,2.307297857,2.278562222
"15,697",6883402.200514378,1.3544362726124177,0.816522928682698,1.4017014401587884,1.0615392665422807,1.0235483853563396,0.6586898491875678,1.4396805920547042,0.7468156517128269,0.8944871147407751,0.8916021703527267,0.8793961345015291,0.7488832780903403,0.9876862532229509,0.9561110125154114,0.6209793304648821,1.1837516863788007,1.2512245939500928,2.72363,2.23301,2.280369444
"15,815",6930535.346507738,1.3510286837088095,0.8190825203251066,1.4062119734981782,1.0571607938252388,1.022692287297507,0.6539088307144646,1.4410675512522664,0.7452014175251283,0.8975163473291871,0.8969384313754841,0.876571837119916,0.7404224574249213,0.9895403814608257,0.9566889708504823,0.6139971673620668,1.183477057439646,1.2498095015955608,2.76119,2.156839,2.281887222
"15,933",6982143.235369433,1.3483792560042676,0.8234920689567239,1.4109721489617681,1.054331674934572,1.023062739184297,0.6480531680222043,1.4419006929645681,0.7438931978340758,0.9003646421441015,0.9010882696884087,0.8732370565675535,0.731559271016257,0.9895914198010433,0.9557632503151184,0.6056222907469722,1.1833981297093528,1.2499224087440852,2.7993,2.368969333,2.281921111
"16,051",7029797.861383909,1.345078957392151,0.826459668404022,1.4165310178872204,1.051919221980037,1.020589482565111,0.6430281678530889,1.4426064875847446,0.7447562443349152,0.9023856842064679,0.9048476533557256,0.8712399967521041,0.7218085476508644,0.9899886791854158,0.9525185501779334,0.6023254799823549,1.1818134759776597,1.2519477205431464,2.83453,2.302406154,2.283237778
"16,169",7077977.609335243,1.342426497971617,0.8301309520774658,1.4241786970225119,1.0488645100289347,1.0162632522758785,0.6400661816011198,1.441954515683108,0.7433155125471665,0.9053540361588085,0.9067116379226531,0.8727879016506923,0.7077279558688077,0.9928786975513972,0.9474817871520158,0.600561187069815,1.1813911305113658,1.2530097193038339,2.86948,2.237089412,2.284367222
"16,287",7127456.354884451,1.3414701368371935,0.8344149281112264,1.4298574764649605,1.0467654830402613,1.0095705988652781,0.6409477643028971,1.4384245756520915,0.7394780112849212,0.9075227531484081,0.9090506045441137,0.8733956993329002,0.6954423114797622,0.9948713644207424,0.9425041508980683,0.597035094549725,1.1832375625705098,1.254807589106872,2.90756,2.230555714,2.285078889
"16,405",7177444.938856336,1.3384315461676672,0.8371413268451869,1.4337945230862945,1.0472423228405259,1.0013624485331698,0.6443705554679513,1.4324323002766164,0.7366828485510579,0.9064565349202591,0.9088153249479948,0.877543828528276,0.6820955168215306,0.9985496651005216,0.938179107780929,0.5957033790872764,1.186518158039462,1.254361549371007,2.95186,2.222472667,2.285604444
"16,523",7228599.775474493,1.335412838888803,0.842616497848783,1.4374632148985902,1.0469857312924336,0.9958151983798874,0.6474083724769276,1.4286155858494427,0.7339397301433956,0.9024992123754341,0.9057678324162051,0.8820932489678908,0.6710173618695162,1.001984318228787,0.9316472557523213,0.5966487893166593,1.1902205167380941,1.2526170666946632,2.99073,2.374846364,2.285753889
"16,641",7287592.318556165,1.3307559616502076,0.8446386112564175,1.4424828883313912,1.0447389923730284,0.9936962223373631,0.6472490659278951,1.424188800601237,0.7332417560878669,0.9016828029778575,0.9036190288436652,0.8899798557986907,0.6579935170504925,1.0068391352999624,0.9232840683919457,0.5967928356590049,1.1933476946106718,1.249076332941109,3.03168,2.290369167,2.283442778
"16,759",7336878.500751423,1.3244868003209527,0.8434135286428479,1.4496263294005538,1.0447314755424009,0.9931580878202079,0.6439693508465338,1.4168910439758629,0.7376260516745573,0.9018225674226761,0.8994065043618612,0.8942080364086993,0.6456742637486759,1.0127060040791596,0.9152826116255611,0.5953682814959254,1.197660950580134,1.247903410349912,3.07752,2.233385714,2.284186667
"16,877",7386327.213415504,1.3186906802644147,0.8398956052569093,1.4553549743852632,1.0430821970880415,0.9915508062922553,0.6401621597500344,1.4097800097190745,0.744981222311414,0.8984575077926795,0.8949699174304262,0.8977384295824065,0.6342381560202628,1.0189137239386714,0.9116245897832781,0.5952172436836223,1.20382536204302,1.24633656236748,3.12206,2.293224615,2.284883889
"16,995",7436869.764876351,1.3139794725445357,0.8366512098854498,1.462070997552594,1.0377510266610688,0.9888353266775358,0.636107154554135,1.4045695864239576,0.7548480737935328,0.8932790276824927,0.8909209467141447,0.8971766747894865,0.6233181748220226,1.0253092804505664,0.9078050782284255,0.595899286046631,1.2112350161198846,1.247027227457575,3.1637,2.360985385,2.285222222
"17,113",7490474.37306623,1.3091905470012386,0.8313997736822724,1.4664516152244367,1.0316376409596524,0.9868892057663103,0.6321205064367,1.3978566680736015,0.7654508480448885,0.8917936452830574,0.8870844458626248,0.8925495646579638,0.6152530919158822,1.0319037003637346,0.9067656005960684,0.5979293247014871,1.2163550819119882,1.2483617628340995,3.20358,2.184549286,2.284621667
"17,231",7550674.834956763,1.3028879111478526,0.8240120747684103,1.4714576909992052,1.0274699022155462,0.9850107514074551,0.6267548716982897,1.390699268183954,0.7764149209602713,0.8911176121172452,0.8830332735663304,0.8898104406915784,0.6097324902952985,1.0374688069819789,0.9040907964542738,0.6008683585617675,1.2204991831848477,1.2499874132597004,3.24058,2.355610769,2.282034444
"17,349",7607366.798438655,1.2949502354279876,0.8174048213890116,1.4757153806759131,1.021039874208459,0.9847049426530919,0.6255213909645045,1.3824332832900466,0.7898331235646355,0.8910878914430149,0.8789597350531251,0.8885959326950372,0.6057779654346408,1.04469561286328,0.8998644348867689,0.6019024552103716,1.2233470384569627,1.250096480078728,3.27371,2.190603,2.280539444
"17,467",7673998.014366023,1.286876386388274,0.8100045852932848,1.481260044509195,1.013810265545289,0.9860951059585611,0.6258726855888745,1.37426099776784,0.7997862027176915,0.8940276131134608,0.8773199662942829,0.8847122265070838,0.6024136947551311,1.0511226896983388,0.8949349670526475,0.6036446212852711,1.2246769280022767,1.2489432092090125,3.30467,2.362819167,2.276127778
"17,585",7733020.383935323,1.2803459087925704,0.7984311364793669,1.4883006318093974,1.0088905605162413,0.9892806390732556,0.62316499743407,1.3671125262392472,0.806716772317422,0.8998144624390897,0.8705363990539547,0.886638200389989,0.5988706659594846,1.0550502695524935,0.891382349553821,0.6043287430181757,1.2270903477610842,1.2452182698735308,3.34411,2.202459,2.274014444
"17,703",7787401.379593621,1.2757143320232025,0.7837654299248139,1.4947372689489808,1.006692724474914,0.9927379349964666,0.6200255698091008,1.3589587806346175,0.8107799026140292,0.9053062299342768,0.8634994850098361,0.888443859950136,0.5981692640155819,1.0621093228968423,0.8860280911797805,0.6049883522143404,1.2323173014789806,1.2401927501025205,3.3811,2.253488462,2.273287222
"17,821",7857443.290275693,1.2706408985001465,0.76883278488139,1.4992929137678503,1.006816964091884,0.995761939286122,0.6174961031694611,1.3523010526101797,0.8156713016320847,0.9114127518743477,0.8545889271463456,0.8878933266698612,0.5992091018322016,1.0673837139746738,0.877456239813397,0.6076312378550323,1.2402296632043508,1.2346755988190095,3.41283,2.167693077,2.268040556
"17,939",7931457.3287357455,1.2656928800071814,0.7570383170928285,1.5064671659970514,1.010880220079768,1.0014436275496954,0.6145038828424256,1.3468018756939208,0.8205561434965184,0.9123546119724388,0.8470430075304949,0.8859357229867301,0.598721586798151,1.0726631930682178,0.8681743978719036,0.6095546629388766,1.2433898665561016,1.231869227724091,3.4362,2.311538571,2.261753333
"18,057",7999134.711150886,1.2625180453858145,0.7415777142897368,1.5138543843542676,1.0142510415936627,1.0076933359015066,0.6107102867511228,1.3393497765308895,0.8268232261083907,0.910710454753855,0.8425656916068331,0.8835759160477852,0.5977768687530352,1.0797241723627695,0.8612661148240139,0.6142834908332298,1.248008352369457,1.227109430416535,3.45554,2.325871429,2.257381667
